id,name,year,rural_pop,urban_pop
270,San Cristobal Cucho,2001,21443.0,0.0
271,San José Ojetenam,2001,19403.0,0.0
272,San Lorenzo,2001,60287.0,830.0
273,San Marcos,2001,10533.0,12973.0
274,San Miguel Ixtahuacán,2001,44735.0,0.0
275,San Pablo,2001,40779.0,4161.0
276,San Pedro Sacatepéquez,2001,8508.0,23572.0
277,San Rafaél Pie de la Cuesta,2001,25847.0,0.0
278,San Sibinal,2001,5353.0,0.0
279,Sipacapa,2001,23918.0,0.0
280,Tacaná,2001,-2147399102.0,0.0
281,Tajumulco,2001,38033.0,0.0
282,Tejutla,2001,34395.0,0.0
283,Barberena,2001,23458.0,11050.0
284,Casillas,2001,24012.0,0.0
285,Chiquimulilla,2001,-2147424002.0,0.0
286,Cuilapa,2001,17853.0,5055.0
287,Guazacapán,2001,8905.0,0.0
288,Nueva Santa Rosa,2001,34377.0,0.0
289,Oratorio,2001,33408.0,0.0
290,Pueblo Nuevo Viñas,2001,19323.0,0.0
291,San Juan Tecuaco,2001,3751.0,0.0
292,San Rafaél Las Flores,2001,12064.0,0.0
293,Santa Cruz Naranjo,2001,15220.0,0.0
294,Santa María Ixhuatán,2001,33793.0,0.0
295,Santa Rosa de Lima,2001,31660.0,0.0
296,Taxisco,2001,43028.0,0.0
297,Concepción,2001,1119.0,210.0
298,Nahualá,2001,34044.0,334.0
299,NA,2001,7629.0,2999.0
300,Panajachel,2001,0.0,4129.0
301,San Andrés Semetabaj,2001,6615.0,3585.0
302,San Antonio Palopó,2001,5658.0,0.0
303,San José Chacayá,2001,1466.0,28.0
304,San Juan La Laguna,2001,10167.0,0.0
305,San Lucas Tolimán,2001,28941.0,0.0
306,San Marcos La Laguna,2001,37.0,0.0
307,San Pablo La Laguna,2001,1078.0,0.0
308,San Pedro La Laguna,2001,6068.0,0.0
309,Santa Catarina Ixtahuacan,2001,60547.0,909.0
310,Santa Catarina Palopó,2001,1317.0,104.0
311,Santa Clara La Laguna,2001,4914.0,0.0
312,Santa Cruz La Laguna,2001,1872.0,1996.0
313,Santa Lucía Utatlán,2001,25273.0,0.0
314,Santa María Visitación,2001,4767.0,0.0
315,Santiago Atitlán,2001,23590.0,0.0
316,Sololá,2001,51960.0,22590.0
317,Chicacao,2001,55346.0,18.0
318,Cuyotenango,2001,29867.0,6814.0
319,Mazatenango,2001,672.0,42275.0
320,Patulul,2001,30895.0,0.0
321,Pueblo Nuevo,2001,3965.0,0.0
322,Río Bravo,2001,13468.0,0.0
323,Samayac,2001,9385.0,13163.0
324,San Antonio Suchitepéquez,2001,39348.0,0.0
325,San Bernardino,2001,4535.0,5116.0
326,San Francisco Zapotitlán,2001,2992.0,60.0
327,San Gabriel,2001,185.0,5131.0
328,San José El Idolo,2001,14604.0,0.0
329,San Juan Bautista,2001,3453.0,0.0
330,San Lorenzo,2001,34019.0,0.0
331,San Miguel Panán,2001,6083.0,0.0
332,San Pablo Jocopilas,2001,3715.0,2504.0
333,Santa Bárbara,2001,26976.0,0.0
334,Santo Domingo Suchitepequez,2001,56536.0,111.0
335,Santo Tomás La Unión,2001,2680.0,0.0
336,Zunilito,2001,17493.0,0.0
337,Momostenango,2001,106292.0,35.0
338,San Andrés Xecul,2001,408.0,19062.0
339,San Bartolo,2001,24311.0,0.0
340,San Cristóbal Totonicapán,2001,2515.0,30349.0
341,San Francisco El Alto,2001,18448.0,11649.0
342,Santa Lucía La Reforma,2001,11674.0,0.0
343,Santa María Chiquimula,2001,69406.0,70.0
344,Totonicapán,2001,31749.0,79416.0
345,Cabañas,2001,5809.0,0.0
346,Estanzuela,2001,5241.0,1728.0
347,Gualán,2001,77671.0,0.0
348,Huité,2001,13644.0,0.0
349,La Unión,2001,28137.0,0.0
350,Río Hondo,2001,32898.0,2450.0
351,San Diego,2001,10034.0,0.0
352,Teculután,2001,8915.0,0.0
353,Usumatlán,2001,4609.0,0.0
354,Zacapa,2001,37639.0,27473.0
1,Chahal,2002,13352.0,0.0
2,Chisec,2002,97368.0,0.0
3,Cobán,2002,45565.0,61274.0
4,Fray Bartolomé de las Casas,2002,49424.0,0.0
5,Lanquín,2002,27242.0,0.0
6,Panzós,2002,92201.0,0.0
7,San Cristóbal Verapaz,2002,30073.0,0.0
8,San Juan Chamelco,2002,59532.0,0.0
9,San Pedro Carchá,2002,194227.0,35820.0
10,Santa Cruz Verapaz,2002,33594.0,0.0
11,Santa María Cahabón,2002,17339.0,0.0
12,Senahú,2002,81153.0,0.0
13,Tactic,2002,44048.0,0.0
14,Tamahú,2002,3062.0,0.0
15,Tucurú,2002,26232.0,0.0
16,Cubulco,2002,56719.0,0.0
17,Granados,2002,27784.0,0.0
18,Purulhá,2002,19628.0,0.0
19,Rabinal,2002,38791.0,0.0
20,Salamá,2002,31088.0,20771.0
21,San Jerónimo,2002,46958.0,0.0
22,San Miguel Chicaj,2002,11511.0,0.0
23,Santa Cruz El Chol,2002,12750.0,0.0
24,Acatenango,2002,13616.0,0.0
25,Chimaltenango,2002,513.0,48071.0
26,Comalapa,2002,2724.0,8499.0
27,El Tejar,2002,3901.0,31039.0
28,Parramos,2002,8554.0,2923.0
29,Patzún,2002,21925.0,26567.0
30,Patzicía,2002,40221.0,275.0
31,Pochuta,2002,11882.0,0.0
32,San Andrés Itzapa,2002,8998.0,10367.0
33,San José Poaquil,2002,29513.0,0.0
34,San Martín Jilotepeque,2002,83574.0,3564.0
35,Santa Apolonia,2002,10139.0,0.0
36,Santa Cruz Balanyá,2002,3961.0,0.0
37,Tecpán Guatemala,2002,70598.0,122.0
38,Yepocapa,2002,19238.0,0.0
39,Zaragoza,2002,14096.0,3397.0
40,Camotán,2002,47704.0,0.0
41,Chiquimula,2002,21438.0,85070.0
42,Concepción Las Minas,2002,19630.0,0.0
43,Esquipulas,2002,27276.0,16729.0
44,Ipala,2002,28304.0,0.0
45,Jocotán,2002,50921.0,0.0
46,Olopa,2002,17232.0,0.0
47,Quezaltepeque,2002,27715.0,0.0
48,San Jacinto,2002,11999.0,0.0
49,San José La Arada,2002,7074.0,0.0
50,San Juan Ermita,2002,17031.0,0.0
51,El Jícaro,2002,12407.0,0.0
52,Guastatoya,2002,11178.0,8569.0
53,Morazán,2002,19044.0,0.0
54,San Agustín Acasaguastlán,2002,41468.0,0.0
55,San Antonio La Paz,2002,12453.0,0.0
56,San Cristóbal Acasaguastlán,2002,7516.0,0.0
57,Sanarate,2002,44174.0,0.0
58,Sansare,2002,12110.0,0.0
59,Escuintla,2002,18798.0,134567.0
60,Guanagazapa,2002,21774.0,0.0
61,Iztapa,2002,4515.0,2439.0
62,La Democracia,2002,14203.0,0.0
63,La Gomera,2002,68718.0,0.0
64,Masagua,2002,37695.0,904.0
65,Nueva Concepción,2002,110473.0,0.0
66,Palín,2002,299.0,46532.0
67,San José,2002,18467.0,35185.0
68,San Vicente Pacaya,2002,1239.0,19010.0
69,Santa Lucía Cotzumalguapa,2002,57521.0,21732.0
70,Siquinalá,2002,2520.0,9821.0
71,Tiquisate,2002,37545.0,13587.0
72,Amatitlán,2002,605.0,166007.0
73,Chinautla,2002,7053.0,108373.0
74,Chuarrancho,2002,14337.0,0.0
75,Fraijanes,2002,2947.0,16548.0
76,Mixco,2002,0.0,476884.0
77,Palencia,2002,19964.0,19125.0
78,Petapa,2002,0.0,88284.0
79,San José del Golfo,2002,3658.0,0.0
80,San José Pinula,2002,11935.0,20396.0
81,San Juan Sacatepéquez,2002,40904.0,79493.0
82,San Pedro Ayampuc,2002,17535.0,20636.0
83,San Pedro Sacatepéquez,2002,333.0,27164.0
84,San Raymundo,2002,16061.0,25088.0
85,Santa Catarina Pinula,2002,0.0,76639.0
86,Villa Canales,2002,24431.0,47977.0
87,Villa Nueva,2002,0.0,170450.0
88,ZONA 10,2002,0.0,86117.0
89,ZONA 11,2002,0.0,129428.0
90,ZONA 12,2002,0.0,120280.0
91,ZONA 13,2002,0.0,44397.0
92,ZONA 14,2002,0.0,38576.0
93,ZONA 15,2002,0.0,158426.0
94,ZONA 16,2002,0.0,44144.0
95,ZONA 17,2002,0.0,35347.0
96,ZONA 18,2002,0.0,42034.0
97,ZONA 19,2002,0.0,10914.0
98,ZONA 1,2002,0.0,132985.0
99,ZONA 22,2002,0.0,83575.0
100,ZONA 24,2002,0.0,396.0
101,ZONA 25,2002,0.0,7548.0
102,ZONA 2,2002,0.0,42557.0
103,ZONA 3,2002,0.0,44757.0
104,ZONA 4,2002,0.0,6735.0
105,ZONA 5,2002,0.0,85808.0
106,ZONA 6,2002,0.0,64295.0
107,ZONA 7,2002,0.0,154578.0
108,ZONA 8,2002,0.0,23946.0
109,ZONA 9,2002,0.0,53880.0
110,Aguacatán,2002,24876.0,0.0
111,Chiantla,2002,40886.0,372.0
112,Colotenango,2002,19028.0,0.0
113,Concepción Huista,2002,14416.0,0.0
114,Cuilco,2002,50699.0,0.0
115,Huehuetenango,2002,41000.0,44498.0
116,Jacaltenango,2002,28239.0,0.0
117,La Democracia,2002,40493.0,0.0
118,La Libertad,2002,44805.0,0.0
119,Malacatancito,2002,37562.0,78313.0
120,Nentón,2002,29560.0,0.0
121,San Antonio Huista,2002,6402.0,0.0
122,San Gaspar Ixchil,2002,10291.0,0.0
123,San Ildefonso Ixtahuacán,2002,92910.0,0.0
124,San Juan Atitán,2002,3606.0,0.0
125,San Juan Ixcoy,2002,6826.0,21728.0
126,San Mateo Ixtatán,2002,34222.0,0.0
127,San Miguel Acatán,2002,24388.0,0.0
128,San Pedro Necta,2002,8279.0,0.0
129,San Rafael La Independencia,2002,20772.0,0.0
130,San Rafael Petzal,2002,9023.0,0.0
131,San Sebastián Coatán,2002,21128.0,0.0
132,San Sebastián Huehuetenango,2002,13392.0,0.0
133,Santa Ana Huista,2002,48085.0,0.0
134,Santa Bárbara,2002,51813.0,0.0
135,Santa Cruz Barillas,2002,50606.0,0.0
136,Santa Eulalia,2002,23491.0,0.0
137,Santiago Chimaltenango,2002,6174.0,0.0
138,Soloma,2002,14316.0,7324.0
139,Tectitán,2002,44068.0,0.0
140,Todos Santos Cuchumatán,2002,50051.0,0.0
141,El Estor,2002,43302.0,0.0
142,Livingston,2002,-6442402283.0,0.0
143,Los Amates,2002,66629.0,0.0
144,Morales,2002,70837.0,46920.0
145,NA,2002,-2147479556.0,0.0
146,Puerto Barrios,2002,15547.0,46287.0
147,San Luis,2002,11626.0,0.0
148,Jalapa,2002,57637.0,67956.0
149,Mataquescuintla,2002,28340.0,0.0
150,Monjas,2002,45004.0,0.0
151,San Carlos Alzatate,2002,6306.0,0.0
152,San Luis Jilotepeque,2002,27909.0,0.0
153,San Manuel Chaparrón,2002,16496.0,0.0
154,San Pedro Pinula,2002,64080.0,83.0
155,Agua Blanca,2002,15985.0,0.0
156,Asunción Mita,2002,57667.0,14500.0
157,Atescatempa,2002,17080.0,0.0
158,Comapa,2002,24484.0,0.0
159,Conguaco,2002,6904.0,0.0
160,El Adelanto,2002,11409.0,0.0
161,El Progreso,2002,16143.0,15834.0
162,Jalpatagua,2002,41759.0,0.0
163,Jerez,2002,7114.0,51.0
164,Jutiapa,2002,75072.0,28362.0
165,Moyuta,2002,-2147440374.0,0.0
166,Pasaco,2002,8558.0,0.0
167,Quezada,2002,32715.0,0.0
168,San José Acatempa,2002,17604.0,0.0
169,Santa Catarina Mita,2002,37235.0,0.0
170,Yupiltepeque,2002,19468.0,0.0
171,Zapotitlán,2002,10177.0,0.0
172,Dolores,2002,27134.0,0.0
173,Flores,2002,32762.0,25153.0
174,La Libertad,2002,71359.0,0.0
175,Melchor de Mencos,2002,29796.0,0.0
176,Poptún,2002,32234.0,0.0
177,San Andrés,2002,13077.0,3.0
178,San Benito,2002,4460.0,997.0
179,San Francisco,2002,11151.0,0.0
180,San José,2002,769.0,5082.0
181,San Luis,2002,54404.0,0.0
182,Santa Ana,2002,16708.0,168.0
183,Sayaxché,2002,33650.0,0.0
184,Almolonga,2002,0.0,5350.0
185,Cabricán,2002,43451.0,0.0
186,Cajolá,2002,9063.0,12.0
187,Cantel,2002,5179.0,39230.0
188,Coatepeque,2002,84714.0,41649.0
189,Colomba,2002,46207.0,60.0
190,Concepción Chiquirichapa,2002,8676.0,0.0
191,El Palmar,2002,28840.0,0.0
192,Flores Costa Cuca,2002,16611.0,46.0
193,Génova,2002,40548.0,0.0
194,Huitán,2002,21034.0,0.0
195,La Esperanza,2002,0.0,11269.0
196,Olintepeque,2002,0.0,45237.0
197,Ostuncalco,2002,38155.0,24861.0
198,Palestina de Los Altos,2002,21314.0,0.0
199,Quetzaltenango,2002,6670.0,153531.0
200,Salcajá,2002,0.0,42452.0
201,San Carlos Sija,2002,55943.0,0.0
202,San Francisco La Unión,2002,16428.0,665.0
203,San Martín Sacatepéquez,2002,43694.0,0.0
204,San Mateo,2002,142.0,809.0
205,San Miguel Sigüilá,2002,352.0,6008.0
206,Sibilia,2002,22179.0,0.0
207,Zunil,2002,18889.0,187.0
208,Canillá,2002,25515.0,0.0
209,Chajul,2002,27757.0,0.0
210,Chicaman,2002,18729.0,0.0
211,Chiché,2002,55655.0,9530.0
212,Chichicastenango,2002,56937.0,0.0
213,Chinique,2002,11434.0,0.0
214,Cunén,2002,20789.0,0.0
215,Ixcán,2002,21872.0,0.0
216,Joyabaj,2002,90480.0,0.0
217,Nebaj,2002,67281.0,0.0
218,Pachalúm,2002,20187.0,0.0
219,Patzité,2002,51329.0,21.0
220,Sacapulas,2002,46605.0,0.0
221,San Andrés Sajcabajá,2002,18001.0,0.0
222,San Antonio Ilotenango,2002,35471.0,3870.0
223,San Bartolomé Jocotenango,2002,3829.0,0.0
224,San Juan Cotzal,2002,41677.0,0.0
225,San Pedro Jocopilas,2002,20951.0,0.0
226,Santa Cruz del Quiché,2002,21814.0,60312.0
227,Uspantán,2002,23083.0,0.0
228,Zacualpa,2002,14853.0,0.0
229,Champerico,2002,31467.0,0.0
230,El Asintal,2002,15079.0,0.0
231,Nuevo San Carlos,2002,36628.0,10836.0
232,Retalhuleu,2002,-2147434180.0,41006.0
233,San Andrés Villa Seca,2002,68116.0,429.0
234,San Felipe,2002,2404.0,1895.0
235,San Martín Zapotitlán,2002,22.0,6005.0
236,San Sebastián,2002,0.0,20840.0
237,Santa Cruz Muluá,2002,7563.0,2136.0
238,Alotenango,2002,9427.0,5437.0
239,Antigua Guatemala,2002,42.0,48701.0
240,Ciudad Vieja,2002,174.0,7364.0
241,Jocotenango,2002,0.0,2998.0
242,Magdalena Milpas Altas,2002,8.0,6203.0
243,Pastores,2002,587.0,27679.0
244,San Antonio Aguas Calientes,2002,0.0,3610.0
245,San Bartolomé Milpas Altas,2002,0.0,8203.0
246,San Lucas Sacatepéquez,2002,0.0,18898.0
247,San Miguel Dueñas,2002,1623.0,3053.0
248,Santa Catarina Barahona,2002,649.0,3261.0
249,Santa Lucía Milpas Altas,2002,0.0,20269.0
250,Santa María de Jesús,2002,14750.0,1686.0
251,Santiago Sacatepéquez,2002,0.0,34333.0
252,Santo Domingo Xenacoj,2002,1742.0,18445.0
253,Sumpango,2002,2314.0,48188.0
254,Ayutla,2002,7232.0,16423.0
255,Catarina,2002,26808.0,606.0
256,Comitancillo,2002,37916.0,0.0
257,Concepción Tutuapa,2002,79792.0,0.0
258,El Quetzal,2002,8882.0,1967.0
259,El Rodeo,2002,5027.0,0.0
260,El Tumbador,2002,58906.0,0.0
261,Esquipulas Palo Gordo,2002,7613.0,0.0
262,Ixchiguan,2002,17136.0,0.0
263,La Reforma,2002,20907.0,28.0
264,Malacatán,2002,51590.0,40684.0
265,Nuevo Progreso,2002,35144.0,0.0
266,Ocos,2002,22901.0,2871.0
267,Pajapita,2002,27157.0,7531.0
268,Río Blanco,2002,12747.0,0.0
269,San Antonio Sacatepéquez,2002,27693.0,1009.0
270,San Cristobal Cucho,2002,19030.0,0.0
271,San José Ojetenam,2002,24778.0,0.0
272,San Lorenzo,2002,70676.0,177.0
273,San Marcos,2002,6995.0,13925.0
274,San Miguel Ixtahuacán,2002,51312.0,0.0
275,San Pablo,2002,40980.0,762.0
276,San Pedro Sacatepéquez,2002,9683.0,33303.0
277,San Rafaél Pie de la Cuesta,2002,29838.0,0.0
278,San Sibinal,2002,2947.0,0.0
279,Sipacapa,2002,26803.0,0.0
280,Tacaná,2002,85019.0,0.0
281,Tajumulco,2002,42139.0,0.0
282,Tejutla,2002,24539.0,0.0
283,Barberena,2002,21021.0,16686.0
284,Casillas,2002,27566.0,0.0
285,Chiquimulilla,2002,-2147422472.0,0.0
286,Cuilapa,2002,16937.0,4123.0
287,Guazacapán,2002,9604.0,0.0
288,Nueva Santa Rosa,2002,41332.0,0.0
289,Oratorio,2002,32334.0,0.0
290,Pueblo Nuevo Viñas,2002,18394.0,0.0
291,San Juan Tecuaco,2002,4922.0,0.0
292,San Rafaél Las Flores,2002,11457.0,0.0
293,Santa Cruz Naranjo,2002,15092.0,0.0
294,Santa María Ixhuatán,2002,34151.0,0.0
295,Santa Rosa de Lima,2002,33346.0,0.0
296,Taxisco,2002,43698.0,0.0
297,Concepción,2002,1317.0,169.0
298,Nahualá,2002,50144.0,164.0
299,NA,2002,3578.0,1933.0
300,Panajachel,2002,0.0,3184.0
301,San Andrés Semetabaj,2002,6325.0,5254.0
302,San Antonio Palopó,2002,6446.0,0.0
303,San José Chacayá,2002,1574.0,30.0
304,San Juan La Laguna,2002,9708.0,0.0
305,San Lucas Tolimán,2002,27523.0,0.0
306,San Marcos La Laguna,2002,67.0,0.0
307,San Pablo La Laguna,2002,619.0,0.0
308,San Pedro La Laguna,2002,6488.0,0.0
309,Santa Catarina Ixtahuacan,2002,48852.0,1507.0
310,Santa Catarina Palopó,2002,1659.0,33.0
311,Santa Clara La Laguna,2002,6021.0,0.0
312,Santa Cruz La Laguna,2002,2437.0,2787.0
313,Santa Lucía Utatlán,2002,28452.0,0.0
314,Santa María Visitación,2002,4916.0,0.0
315,Santiago Atitlán,2002,28794.0,0.0
316,Sololá,2002,52510.0,24848.0
317,Chicacao,2002,56450.0,18.0
318,Cuyotenango,2002,41208.0,7476.0
319,Mazatenango,2002,315.0,48845.0
320,Patulul,2002,27185.0,0.0
321,Pueblo Nuevo,2002,5330.0,0.0
322,Río Bravo,2002,19176.0,0.0
323,Samayac,2002,17738.0,11136.0
324,San Antonio Suchitepéquez,2002,41351.0,0.0
325,San Bernardino,2002,9528.0,2466.0
326,San Francisco Zapotitlán,2002,1581.0,32.0
327,San Gabriel,2002,70.0,6050.0
328,San José El Idolo,2002,14398.0,0.0
329,San Juan Bautista,2002,4295.0,0.0
330,San Lorenzo,2002,25048.0,0.0
331,San Miguel Panán,2002,3044.0,0.0
332,San Pablo Jocopilas,2002,3628.0,4313.0
333,Santa Bárbara,2002,26928.0,0.0
334,Santo Domingo Suchitepequez,2002,60157.0,26.0
335,Santo Tomás La Unión,2002,1287.0,0.0
336,Zunilito,2002,8675.0,0.0
337,Momostenango,2002,115923.0,245.0
338,San Andrés Xecul,2002,414.0,17123.0
339,San Bartolo,2002,23289.0,0.0
340,San Cristóbal Totonicapán,2002,3090.0,32350.0
341,San Francisco El Alto,2002,19160.0,12182.0
342,Santa Lucía La Reforma,2002,8842.0,0.0
343,Santa María Chiquimula,2002,64358.0,89.0
344,Totonicapán,2002,33020.0,84004.0
345,Cabañas,2002,8900.0,0.0
346,Estanzuela,2002,6481.0,2662.0
347,Gualán,2002,67905.0,0.0
348,Huité,2002,10758.0,0.0
349,La Unión,2002,27956.0,0.0
350,Río Hondo,2002,37019.0,2137.0
351,San Diego,2002,8976.0,0.0
352,Teculután,2002,9873.0,0.0
353,Usumatlán,2002,3928.0,0.0
354,Zacapa,2002,28881.0,47852.0
1,Chahal,2003,7613.0,0.0
2,Chisec,2003,138721.0,0.0
3,Cobán,2003,48387.0,78370.0
4,Fray Bartolomé de las Casas,2003,33651.0,0.0
5,Lanquín,2003,13107.0,0.0
6,Panzós,2003,227724.0,0.0
7,San Cristóbal Verapaz,2003,29226.0,0.0
8,San Juan Chamelco,2003,43271.0,0.0
9,San Pedro Carchá,2003,75946.0,25975.0
10,Santa Cruz Verapaz,2003,44645.0,0.0
11,Santa María Cahabón,2003,8135.0,0.0
12,Senahú,2003,52432.0,0.0
13,Tactic,2003,104117.0,0.0
14,Tamahú,2003,2654.0,0.0
15,Tucurú,2003,30776.0,0.0
16,Cubulco,2003,59523.0,0.0
17,Granados,2003,21607.0,0.0
18,Purulhá,2003,6149.0,0.0
19,Rabinal,2003,48733.0,0.0
20,Salamá,2003,28598.0,35861.0
21,San Jerónimo,2003,26796.0,0.0
22,San Miguel Chicaj,2003,23327.0,0.0
23,Santa Cruz El Chol,2003,11189.0,0.0
24,Acatenango,2003,10610.0,0.0
25,Chimaltenango,2003,660.0,72368.0
26,Comalapa,2003,3278.0,11727.0
27,El Tejar,2003,3082.0,46661.0
28,Parramos,2003,9348.0,10623.0
29,Patzún,2003,24187.0,42424.0
30,Patzicía,2003,49033.0,375.0
31,Pochuta,2003,6073.0,0.0
32,San Andrés Itzapa,2003,10838.0,12891.0
33,San José Poaquil,2003,23709.0,0.0
34,San Martín Jilotepeque,2003,82768.0,3524.0
35,Santa Apolonia,2003,9985.0,0.0
36,Santa Cruz Balanyá,2003,5287.0,0.0
37,Tecpán Guatemala,2003,77762.0,164.0
38,Yepocapa,2003,11552.0,0.0
39,Zaragoza,2003,22649.0,4654.0
40,Camotán,2003,26765.0,0.0
41,Chiquimula,2003,29925.0,103955.0
42,Concepción Las Minas,2003,20646.0,0.0
43,Esquipulas,2003,25137.0,30622.0
44,Ipala,2003,27771.0,0.0
45,Jocotán,2003,42985.0,0.0
46,Olopa,2003,8829.0,0.0
47,Quezaltepeque,2003,30451.0,0.0
48,San Jacinto,2003,10710.0,0.0
49,San José La Arada,2003,6042.0,0.0
50,San Juan Ermita,2003,12957.0,0.0
51,El Jícaro,2003,15961.0,0.0
52,Guastatoya,2003,8769.0,7845.0
53,Morazán,2003,16506.0,0.0
54,San Agustín Acasaguastlán,2003,50135.0,0.0
55,San Antonio La Paz,2003,9631.0,0.0
56,San Cristóbal Acasaguastlán,2003,11036.0,0.0
57,Sanarate,2003,44064.0,0.0
58,Sansare,2003,8368.0,0.0
59,Escuintla,2003,9350.0,110915.0
60,Guanagazapa,2003,20362.0,0.0
61,Iztapa,2003,-2147479167.0,-2147481195.0
62,La Democracia,2003,13091.0,0.0
63,La Gomera,2003,-6442382045.0,0.0
64,Masagua,2003,37636.0,945.0
65,Nueva Concepción,2003,-2147375539.0,0.0
66,Palín,2003,442.0,56841.0
67,San José,2003,20404.0,-2147448546.0
68,San Vicente Pacaya,2003,1091.0,11054.0
69,Santa Lucía Cotzumalguapa,2003,51616.0,63202.0
70,Siquinalá,2003,1750.0,12778.0
71,Tiquisate,2003,-2147448597.0,12237.0
72,Amatitlán,2003,2025.0,108579.0
73,Chinautla,2003,5447.0,128792.0
74,Chuarrancho,2003,9637.0,0.0
75,Fraijanes,2003,2100.0,10134.0
76,Mixco,2003,0.0,573039.0
77,Palencia,2003,10749.0,8113.0
78,Petapa,2003,0.0,58912.0
79,San José del Golfo,2003,2048.0,0.0
80,San José Pinula,2003,7699.0,13377.0
81,San Juan Sacatepéquez,2003,22715.0,80900.0
82,San Pedro Ayampuc,2003,8820.0,8630.0
83,San Pedro Sacatepéquez,2003,323.0,14219.0
84,San Raymundo,2003,9181.0,10026.0
85,Santa Catarina Pinula,2003,0.0,52361.0
86,Villa Canales,2003,16176.0,36988.0
87,Villa Nueva,2003,0.0,160992.0
88,ZONA 10,2003,0.0,109294.0
89,ZONA 11,2003,0.0,169510.0
90,ZONA 12,2003,0.0,158676.0
91,ZONA 13,2003,0.0,58113.0
92,ZONA 14,2003,0.0,50791.0
93,ZONA 15,2003,0.0,197615.0
94,ZONA 16,2003,0.0,58118.0
95,ZONA 17,2003,0.0,45638.0
96,ZONA 18,2003,0.0,51834.0
97,ZONA 19,2003,0.0,13202.0
98,ZONA 1,2003,0.0,174434.0
99,ZONA 22,2003,0.0,61402.0
100,ZONA 24,2003,0.0,479.0
101,ZONA 25,2003,0.0,5389.0
102,ZONA 2,2003,0.0,54267.0
103,ZONA 3,2003,0.0,58548.0
104,ZONA 4,2003,0.0,8939.0
105,ZONA 5,2003,0.0,108637.0
106,ZONA 6,2003,0.0,84865.0
107,ZONA 7,2003,0.0,196333.0
108,ZONA 8,2003,0.0,31160.0
109,ZONA 9,2003,0.0,68710.0
110,Aguacatán,2003,46965.0,0.0
111,Chiantla,2003,58616.0,671.0
112,Colotenango,2003,13898.0,0.0
113,Concepción Huista,2003,20930.0,0.0
114,Cuilco,2003,55677.0,0.0
115,Huehuetenango,2003,56021.0,48918.0
116,Jacaltenango,2003,16620.0,0.0
117,La Democracia,2003,26045.0,0.0
118,La Libertad,2003,27051.0,0.0
119,Malacatancito,2003,59198.0,116064.0
120,Nentón,2003,25341.0,0.0
121,San Antonio Huista,2003,18878.0,0.0
122,San Gaspar Ixchil,2003,14144.0,0.0
123,San Ildefonso Ixtahuacán,2003,90685.0,0.0
124,San Juan Atitán,2003,3139.0,0.0
125,San Juan Ixcoy,2003,5691.0,18390.0
126,San Mateo Ixtatán,2003,9979.0,0.0
127,San Miguel Acatán,2003,30307.0,0.0
128,San Pedro Necta,2003,6669.0,0.0
129,San Rafael La Independencia,2003,14505.0,0.0
130,San Rafael Petzal,2003,6694.0,0.0
131,San Sebastián Coatán,2003,16947.0,0.0
132,San Sebastián Huehuetenango,2003,17647.0,0.0
133,Santa Ana Huista,2003,35074.0,0.0
134,Santa Bárbara,2003,73237.0,0.0
135,Santa Cruz Barillas,2003,5155.0,0.0
136,Santa Eulalia,2003,12882.0,0.0
137,Santiago Chimaltenango,2003,6635.0,0.0
138,Soloma,2003,11050.0,6798.0
139,Tectitán,2003,37593.0,0.0
140,Todos Santos Cuchumatán,2003,41292.0,0.0
141,El Estor,2003,37907.0,0.0
142,Livingston,2003,-6442435468.0,0.0
143,Los Amates,2003,44261.0,0.0
144,Morales,2003,75561.0,46893.0
145,NA,2003,-2147480834.0,0.0
146,Puerto Barrios,2003,-2147451124.0,93993.0
147,San Luis,2003,5711.0,0.0
148,Jalapa,2003,54939.0,65802.0
149,Mataquescuintla,2003,21088.0,0.0
150,Monjas,2003,47855.0,0.0
151,San Carlos Alzatate,2003,3750.0,0.0
152,San Luis Jilotepeque,2003,30377.0,0.0
153,San Manuel Chaparrón,2003,12014.0,0.0
154,San Pedro Pinula,2003,66326.0,85.0
155,Agua Blanca,2003,10839.0,0.0
156,Asunción Mita,2003,63685.0,18744.0
157,Atescatempa,2003,13019.0,0.0
158,Comapa,2003,19401.0,0.0
159,Conguaco,2003,7958.0,0.0
160,El Adelanto,2003,9571.0,0.0
161,El Progreso,2003,16981.0,19156.0
162,Jalpatagua,2003,41462.0,0.0
163,Jerez,2003,6048.0,53.0
164,Jutiapa,2003,63024.0,45592.0
165,Moyuta,2003,-8589895579.0,0.0
166,Pasaco,2003,-2147475424.0,0.0
167,Quezada,2003,25955.0,0.0
168,San José Acatempa,2003,14899.0,0.0
169,Santa Catarina Mita,2003,33077.0,0.0
170,Yupiltepeque,2003,15879.0,0.0
171,Zapotitlán,2003,8684.0,0.0
172,Dolores,2003,63040.0,0.0
173,Flores,2003,24448.0,65330.0
174,La Libertad,2003,60309.0,0.0
175,Melchor de Mencos,2003,56972.0,0.0
176,Poptún,2003,49390.0,0.0
177,San Andrés,2003,12383.0,3.0
